id	date	type	header	text
1860-11-10_article_33	1860-11-10	article	NO HEADER	;;; Tragedy on a Spanish ship.;;; --The Spanish ship Encarnacior left Macao, China, on the 2d of August, with a load of Coolies, and after a few days, while the crew were engaged washing decks, the Coolies rose and attacked them.;;; The struggle was desperate, and resulted in the death of seventy-five Coolies, the interpreter and one of the crew, and in the severe wounding of the captain and eleven of the crew.;;; 
1860-11-10_article_34	1860-11-10	article	NO HEADER	;;; Epidemic among the Horses.;;; --A number of horses having died in Washington county, Pa., of late, an opinion prevails among the farmers of the neighborhood that a lung disease similar to that which recently carried off so many fine herds of cattle in New Jersey and elsewhere, is affecting hem. Indeed, such it has been pronounced by a veterinary surgeon from Pittsburgh.;;; 
1860-11-10_article_35	1860-11-10	article	NO HEADER	";;; Literary Palace.;;; --Rev. Dr. Niles, formerly of Lowell, is now located in Florence, under the same roof with the poet Browning and his wife,--Walter Savage Landor, the celebrated English author, now about 85 years of age, who resides with the Brownings, who care for him, and in the same ""palace"" is Frederic Tennyson, a charming lyric poet, brother of the English poet Laureate.;;; "
1860-11-10_article_36	1860-11-10	article	NO HEADER	;;; Freshet.;;; --On Thursday, Friday and Saturday, of last week, Shenandoah county, Va., was visited by the heaviest rains that have fallen for six months. The North branch of the Shenandoah, and its tributaries, overflowed their banks in many localities, and the crops of corn have been considerably damaged.;;; Wheat, in the bottom lands, was also injured to some extent.;;; 
1860-11-10_article_37	1860-11-10	article	NO HEADER	";;; Sunday in the Saxon Capital.;;; --A gentleman writing from Dresden, Saxony, says: ""Divine services begins here on Sunday, at 8 ½ o'clock, A. M., commonly.;;; At one church, service is advertised at 5 A. M. The great object is to keep as much as possible of the day, free for picnics in the woods, or excursions by steamboat on the river."";;; "
1860-11-10_article_38	1860-11-10	article	NO HEADER	;;; Safety of the Steamship Seminole.;;; --There is now no doubt of the safety of the steamship Seminole.;;; She was to leave Maranham, September 21st, for Pernambuco, and to be piloted through the canal from Ceres to Pernambuco.;;; 
1860-11-10_article_39	1860-11-10	article	NO HEADER	;;; If petticoat government is not more oppressive now than formerly, it is certainly double in extent.;;; 
1860-11-10_article_40	1860-11-10	article	"Correspondence of the Richmond Dispatch.Burning of ""Old Abe"" at a North Carolina College."	";;; Correspondence of the Richmond Dispatch.Burning of ""Old Abe"" at a North Carolina College.;;;    Wake Forest College, N. C. November 5, 1860.;;; An ebullition of patriotism is pervading the whole country around here as the election draws nigh.;;; An instance of it may not be uninteresting to your readers.;;; On Friday last the students of the College were surprised at seeing a huge placard posted on the bulletin announcing that ""Abe Lincoln"" would be hung in effigy that evening, and, consequently, surmises were rife and anticipations of fun indulged in. Soon after sunset a line was formed at the College, and the effigy — a regular six-footer — was escorted to a gallows, which had been erected during the day, and which stood on a small knoll immediately in front of the College campus.;;; The doleful notes proceeding from a few musical instruments, accompanied by a huge bass drum, informed the inhabitants of the vicinity that the long-wished-for-event was about to take place.;;; The effigy was placed upon the gallows, and, at a signal, was hoisted to the gaze of all. Shout after shout rent the air, and after order was restored an eulogy upon the character of the deceased was pronounced by H. Lausing Burrows, a student from Richmond.;;; The effigy hung upon the gallows throughout that night, and all day Saturday, attracting the attention of all passers-by.;;; On Saturday night a line of students was again formed, and, accompanied by the music and pine torches, proceeded once more to the gallows, where, amid the renewed shouts of the people, it was burned.;;; The crowd, after three cheers for the Union, dispersed.;;; The whole event passed off without any disturbance, and was under the sanction of the entire Faculty.;;; The eulogy was pronounced to be as good a satire upon Lincoln as could be expected from so youthful an aspirant for oratory.;;; It abounded with several hits full of wit, and was received with much applause by all. The gallows still stands in remembrance of the patriotic deed.   Corsair.;;; "
1860-11-10_article_41	1860-11-10	article	NO HEADER	;;; Railway Squabble.;;; --All the rails have been removed from the Albany and Vermont Railroad, between the Junction and Eagle Bridge.;;; Considerable land over which the road ran having never been paid for, the owners claim that on that account the iron belongs to them, and suits will be brought to test the matter.;;; 
1860-11-10_article_42	1860-11-10	article	NO HEADER	;;; To be Hanged for Attempting to his wife;;; --At the recent Elgin (C. A.) Assizes, John Murdough was charged with administering poison to his wife with intent to kill her. The jury found him guilty, and the Judge sentenced him to be hung on the 22d of December.;;; The wife has recovered from the poison, and is now in pretty good health.;;; 
1860-11-10_article_43	1860-11-10	article	NO HEADER	";;; A Hint for Washing day.;;; --Under this caption, a Doylestown (Pa.) paper says: ""A little pipe clay, dissolved in the water employed in washing, will clean the dirtiest clothes, thoroughly, with about one-half the labor, and fully one-half less soap.;;; Besides, the clothes will be improved in color."";;; "
1860-11-10_article_44	1860-11-10	article	NO HEADER	;;; Death of a Western Pioneer.;;; --Dr. Wm. B. Egan, one of the founders of Chicago, and long known as one of the most wealthy and public spirited citizens of that enterprising place, died on Sunday last, at the age of about 60.;;; He took up his residence in 1832 at Chicago, then called Fort Dearborn, and only an insignificant trading post.;;; 
1860-11-10_article_45	1860-11-10	article	NO HEADER	;;; Partial destruction of the Astor House, in New York.;;; --The Astor House, at New York, took fire on Thursday morning, and before it was suppressed the first and second stories, on the Vesey street side, were badly damaged.;;; Much injury was done to the furniture by fire and water.;;; Loss about $50,000.;;; 
1860-11-10_article_46	1860-11-10	article	NO HEADER	";;; ""Snake Show."";;; --This menagerie, which was sold at auction some few weeks ago, has been again re-opened.;;; The other day the showman was going through the feat of swallowing a rattle snake, when, after he had succeeded in getting about half of the snake's body down his throat, the reptile bit him while in that situation.--Washington Constitution.;;; "
1860-11-10_article_47	1860-11-10	article	NO HEADER	;;; Pardoned.;;; --Governor Hicks has granted an unconditional pardon to the young man Wilson, sentenced by Prince George's County (Md.) Circuit Court to be hung for being accessory to the murder of Mr. Krantz, at Laurel Factory.;;; Athey, the principal, is yet at large.;;; 
1860-11-10_article_48	1860-11-10	article	NO HEADER	";;; Double or Quits.;;; --""I'll teach you to play pitch and toss!;;; I'll flog you for an hour.;;; I will. "" ""Father,"" instantly replied the incorrigible, as he balanced a penny on his thumb and finger, ""I'll toss you to make it two hours or nothing!"";;; "
